PK,NOMBRE,sameAs,direccion,DISTRITO,distrito_url,LATITUD,LONGITUD,TELEFONO,CONTENT-URL
3698,Parroquia San Victor,,calle ramon gomez de la serna 101,Fuencarral-El Pardo,http://dbpedia.org/resource/Fuencarral-El_Pardo,40.48222205249464,-3.726905188579619,913 736 764,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75afb069a541f010VgnVCM1000000b205a0aRCRD
3402,Parroquia Santa Adela,,calle san faustino 6,San Blas-Canillejas,http://dbpedia.org/resource/San_Blas-Canillejas,40.44715519402989,-3.609111502480519,917 421 921,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7bbfb069a541f010VgnVCM1000000b205a0aRCRD
3414,Parroquia Santa Ana y Nuestra Senora de la Esperanza,,calle ca&ntilde;ada 35,Moratalaz,http://dbpedia.org/resource/Moratalaz,40.405419690009424,-3.645021156304465,914 303 298,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71dfb069a541f010VgnVCM1000000b205a0aRCRD
3418,Parroquia Santa angela de la Cruz,,calle cesar manrique 7,Fuencarral-El Pardo,http://dbpedia.org/resource/Fuencarral-El_Pardo,40.47262213558603,-3.7205729912660668,913 733 691,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7efb069a541f010VgnVCM1000000b205a0aRCRD
3358,Parroquia Santa Barbara,,calle general casta&ntilde;os 2,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.42428879388528,-3.6940873878242177,913 194 811,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6effb069a541f010VgnVCM1000000b205a0aRCRD
3438,Parroquia Santa Beatriz,,calle concejal francisco jose jimenez martin 130,Latina (Madrid),http://dbpedia.org/resource/Latina_(Madrid),40.400403986918796,-3.7478367537776114,914 647 066,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c10b069a541f010VgnVCM1000000b205a0aRCRD
3444,Parroquia Santa Bibiana,,calle alcocer 9,Villaverde (Madrid),http://dbpedia.org/resource/Villaverde_(Madrid),40.350247042735425,-3.6964246403270287,917 965 881,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4630b069a541f010VgnVCM1000000b205a0aRCRD
3457,Parroquia Santa Casilda,,calle parador del sol 10,Carabanchel,http://dbpedia.org/resource/Carabanchel,40.393347659705874,-3.709593988018716,915 691 090,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c40b069a541f010VgnVCM1000000b205a0aRCRD
3380,Parroquia Santa Catalina de Alejandria,,calle rambla 5,Barajas (Madrid),http://dbpedia.org/resource/Barajas_(Madrid),40.45782898468129,-3.5956445930957286,917 426 437,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4260b069a541f010VgnVCM1000000b205a0aRCRD
3461,Parroquia Santa Catalina de Siena,,calle juan de urbieta 57,Retiro (Madrid),http://dbpedia.org/resource/Retiro_(Madrid),40.408677099665184,-3.6741272429417076,915 512 507,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8770b069a541f010VgnVCM1000000b205a0aRCRD
3460,Parroquia Santa Catalina Laboure,,calle arroyo opa&ntilde;el 29,Carabanchel,http://dbpedia.org/resource/Carabanchel,40.38739838831175,-3.7203237047626203,914 699 179,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bd80b069a541f010VgnVCM1000000b205a0aRCRD
3379,Parroquia Santa Cecilia,,calle medina de pomar 11,Barajas (Madrid),http://dbpedia.org/resource/Barajas_(Madrid),40.45198463362452,-3.5845663868554682,917 475 814,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2fa0b069a541f010VgnVCM1000000b205a0aRCRD
3471,Parroquia Santa Cristina,,paseo extremadura 32,Latina (Madrid),http://dbpedia.org/resource/Latina_(Madrid),40.41383727525878,-3.7279485176578415,914 644 970,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=25c0b069a541f010VgnVCM1000000b205a0aRCRD
3362,Parroquia Santa Cruz,,calle atocha 6,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.414608558946085,-3.705255882048698,913 691 239,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40e0b069a541f010VgnVCM1000000b205a0aRCRD
3496,Parroquia Santa Elena,,calle orfila 1,Chamberí,http://dbpedia.org/resource/Chamberi,40.427437349794005,-3.6933534811225455,913 191 875,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67f0b069a541f010VgnVCM1000000b205a0aRCRD
3508,Parroquia Santa Eugenia,,calle virgen de las vi&ntilde;as 17,Villa de Vallecas,http://dbpedia.org/resource/Villa_de_Vallecas,40.38025586201322,-3.6087206082757124,917 650 362,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e01b069a541f010VgnVCM1000000b205a0aRCRD
3509,Parroquia Santa Eulalia de Merida,,calle pedroches 5,Puente de Vallecas,http://dbpedia.org/resource/Puente_de_Vallecas,40.3796743689357,-3.669903376835299,917 858 383,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9621b069a541f010VgnVCM1000000b205a0aRCRD
3513,Parroquia Santa Feliciana,,calle trafalgar 19,Chamberí,http://dbpedia.org/resource/Chamberi,40.43197737572386,-3.700910096265308,914 489 905,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e041b069a541f010VgnVCM1000000b205a0aRCRD
3521,Parroquia Santa Florentina,,calle longares 8,San Blas-Canillejas,http://dbpedia.org/resource/San_Blas-Canillejas,40.43142237577199,-3.6096886871893625,913 133 663,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e651b069a541f010VgnVCM1000000b205a0aRCRD
3532,Parroquia Santa Gema,,calle leizaran 24,CHAMARTIN,http://dbpedia.org/page/Chamartin_(Madrid),40.447894125461964,-3.681688718771783,915 635 068,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d61b069a541f010VgnVCM1000000b205a0aRCRD
3543,Parroquia Santa Ines,,avenida real de pinto 72,Villaverde (Madrid),http://dbpedia.org/resource/Villaverde_(Madrid),40.34287492199279,-3.707251624305595,917 967 181,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0981b069a541f010VgnVCM1000000b205a0aRCRD
3547,Parroquia Santa Irene,,calle andaluces 7,Puente de Vallecas,http://dbpedia.org/resource/Puente_de_Vallecas,40.390597911831264,-3.638858903756565,917 771 719,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0f91b069a541f010VgnVCM1000000b205a0aRCRD
3581,Parroquia Santa Luisa de Marillac,,avenida abrantes 111,Carabanchel,http://dbpedia.org/resource/Carabanchel,40.378874834395646,-3.7305289359271807,914 691 960,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=05b1b069a541f010VgnVCM1000000b205a0aRCRD
4923174,Parroquia Santa Maravillas de Jesus,,calle morales 64,Carabanchel,http://dbpedia.org/resource/Carabanchel,40.36186553356243,-3.765371191569051,917 524 136,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a0b25a10f92a110VgnVCM1000000b205a0aRCRD
3590,Parroquia Santa Margarita Maria de Alacoque,,calle jaime vera 33,Latina (Madrid),http://dbpedia.org/resource/Latina_(Madrid),40.40980649816479,-3.7285415133975706,914 649 930,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0bc1b069a541f010VgnVCM1000000b205a0aRCRD
3727,Parroquia Santa Maria,,avenida burgos 12,CHAMARTIN,http://dbpedia.org/page/Chamartin_(Madrid),40.473848069808064,-3.6757105430292083,917 680 725,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb04b069a541f010VgnVCM1000000b205a0aRCRD
3551,Parroquia Santa Maria de Cervellon,,calle belisana 2,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.45749636314002,-3.657029970531773,913 002 902,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=01e1b069a541f010VgnVCM1000000b205a0aRCRD
3602,Parroquia Santa Maria de Fontarron,,calle ramon perez de ayala 32,Puente de Vallecas,http://dbpedia.org/resource/Puente_de_Vallecas,40.3989148850395,-3.6530899391430474,914 302 351,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9f1b069a541f010VgnVCM1000000b205a0aRCRD
3597,Parroquia Santa Maria de la Cabeza,,ronda segovia 1,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.41328418324546,-3.716981257691412,913 658 518,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4b12b069a541f010VgnVCM1000000b205a0aRCRD
3599,Parroquia Santa Maria de la Caridad,,calle fermin caballero 39,Fuencarral-El Pardo,http://dbpedia.org/resource/Fuencarral-El_Pardo,40.48486511548358,-3.7045276665663915,917 306 851,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8132b069a541f010VgnVCM1000000b205a0aRCRD
3600,Parroquia Santa Maria de la Esperanza,,calle fermin caballero 53,Fuencarral-El Pardo,http://dbpedia.org/resource/Fuencarral-El_Pardo,40.483080303551255,-3.7076474197617926,917 392 222,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9942b069a541f010VgnVCM1000000b205a0aRCRD
3601,Parroquia Santa Maria de la Fe,,calle puerto de maspalomas 16,Fuencarral-El Pardo,http://dbpedia.org/resource/Fuencarral-El_Pardo,40.47880850659646,-3.713761015315405,913 860 220,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7362b069a541f010VgnVCM1000000b205a0aRCRD
3607,Parroquia Santa Maria de Martala,,calle fobos 2,Moratalaz,http://dbpedia.org/resource/Moratalaz,40.40882802221503,-3.6347295106313413,913 713 294,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7972b069a541f010VgnVCM1000000b205a0aRCRD
8174584,Parroquia Santa Maria de Nazaret,,calle ca&ntilde;ada del santisimo 27,Villa de Vallecas,http://dbpedia.org/resource/Villa_de_Vallecas,40.36648844495459,-3.596900948645162,627 071 241,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98e83af83a54f410VgnVCM1000000b205a0aRCRD
3595,Parroquia Santa Maria del Bosque,,calle manuel uribe 1,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.4644800965384,-3.6645998357162135,913 000 646,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f82b069a541f010VgnVCM1000000b205a0aRCRD
3596,Parroquia Santa Maria del Buen Aire,,calle encomienda de palacios 192,Moratalaz,http://dbpedia.org/resource/Moratalaz,40.39940241336233,-3.641640649015935,917 730 363,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75a2b069a541f010VgnVCM1000000b205a0aRCRD
3598,Parroquia Santa Maria del Camino,,calle encomienda de palacios 334,Moratalaz,http://dbpedia.org/resource/Moratalaz,40.39643929309246,-3.634954876493032,917 721 569,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bbb2b069a541f010VgnVCM1000000b205a0aRCRD
3611,Parroquia Santa Maria del Monte Carmelo,,calle ayala 35,Salamanca (Madrid),http://dbpedia.org/resource/Salamanca_(Madrid),40.42777634196356,-3.683324619190937,914 351 660,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e6d2b069a541f010VgnVCM1000000b205a0aRCRD
3612,Parroquia Santa Maria del Parque,,calle santa virgilia 13,Hortaleza,http://dbpedia.org/resource/Hortaleza,40.47725595734675,-3.6420862978327064,917 631 228,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ee2b069a541f010VgnVCM1000000b205a0aRCRD
3613,Parroquia Santa Maria del Pilar,,calle reyes magos 3,Retiro (Madrid),http://dbpedia.org/resource/Retiro_(Madrid),40.412100206424185,-3.674184973880875,915 748 120,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2603b069a541f010VgnVCM1000000b205a0aRCRD
3614,Parroquia Santa Maria del Pinar,,calle jazmin 7,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.478908015024125,-3.666936492853305,913 024 071,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2c13b069a541f010VgnVCM1000000b205a0aRCRD
3615,Parroquia Santa Maria del Pozo y Santa Marta,,calle montanchez 13,Puente de Vallecas,http://dbpedia.org/resource/Puente_de_Vallecas,40.374533733474344,-3.669287042842154,917 861 189,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5733b069a541f010VgnVCM1000000b205a0aRCRD
3392,Parroquia Santa Maria del Silencio,,calle raimundo fernandez villaverde 18,Chamberí,http://dbpedia.org/resource/Chamberi,40.44645379827357,-3.70108404423672,915 546 236,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c43b069a541f010VgnVCM1000000b205a0aRCRD
3618,Parroquia Santa Maria del Val,,avenida monforte de lemos 115,Fuencarral-El Pardo,http://dbpedia.org/resource/Fuencarral-El_Pardo,40.478227081663015,-3.708693644369923,917 309 461,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0863b069a541f010VgnVCM1000000b205a0aRCRD
10471114,Parroquia Santa Maria Josefa del Corazon de Jesus,,avenida la gavia 25,Villa de Vallecas,http://dbpedia.org/resource/Villa_de_Vallecas,40.372717994646166,-3.611609383129395,914 254 468,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=54aca0752bf0e510VgnVCM2000001f4a900aRCRD
3592,Parroquia Santa Maria La Antigua,,calle virgen de la antigua 9,Vicálvaro,http://dbpedia.org/resource/Vicalvaro,40.40172520926162,-3.6051665218853537,"917 765 202
",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD
3594,Parroquia Santa Maria la Blanca,,plaza villa de canillejas 1,San Blas-Canillejas,http://dbpedia.org/resource/San_Blas-Canillejas,40.44521583994072,-3.6112755082967087,917 410 355,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c993b069a541f010VgnVCM1000000b205a0aRCRD
189092,Parroquia Santa Maria la Blanca de Montecarmelo,,calle monasterio de oseira 25,Fuencarral-El Pardo,http://dbpedia.org/resource/Fuencarral-El_Pardo,40.512079203751064,-3.695912476173436,914 109 815,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d058aa6bd91f010VgnVCM1000000b205a0aRCRD
3608,Parroquia Santa Maria la Mayor y San Julian,,calle cenicientos 1,Tetuán (Madrid),http://dbpedia.org/resource/Tetuan_(Madrid),40.45775176629402,-3.705411974831119,913 114 170,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3328ff632081c010VgnVCM1000000b205a0aRCRD
3616,Parroquia Santa Maria la Real de la Almudena,,calle mayor 90,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.41521119054696,-3.7142200549476727,915 480 930,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0fa3b069a541f010VgnVCM1000000b205a0aRCRD
3605,Parroquia Santa Maria Madre de la Iglesia,,calle gomez de arteche 30,Carabanchel,http://dbpedia.org/resource/Carabanchel,40.36881495577835,-3.7566394279327944,915 082 374,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45c3b069a541f010VgnVCM1000000b205a0aRCRD
3606,Parroquia Santa Maria Magdalena,,calle dracena 23,CHAMARTIN,http://dbpedia.org/page/Chamartin_(Madrid),40.46340992767375,-3.67051044011457,913 454 938,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4bd3b069a541f010VgnVCM1000000b205a0aRCRD
3610,Parroquia Santa Maria Micaela y San Enrique,,calle san german  23,Tetuán (Madrid),http://dbpedia.org/resource/Tetuan_(Madrid),40.45622644488271,-3.696963415991364,915 794 269,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=80f3b069a541f010VgnVCM1000000b205a0aRCRD
3623,Parroquia Santa Matilde,,calle lopez de hoyos 166,CHAMARTIN,http://dbpedia.org/page/Chamartin_(Madrid),40.446483072284444,-3.670330403563394,914 132 820,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b124b069a541f010VgnVCM1000000b205a0aRCRD
3629,Parroquia Santa Monica,,calle principe de vergara 87,Salamanca (Madrid),http://dbpedia.org/resource/Salamanca_(Madrid),40.43628582493575,-3.6794256146633564,914 118 960,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ed34b069a541f010VgnVCM1000000b205a0aRCRD
3639,Parroquia Santa Paula,,carretera canillas 115,Hortaleza,http://dbpedia.org/resource/Hortaleza,40.46656008335928,-3.6392360327935314,913 811 266,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e354b069a541f010VgnVCM1000000b205a0aRCRD
3396,Parroquia Santa Rita,,calle gaztambide 75,Chamberí,http://dbpedia.org/resource/Chamberi,40.43845634670502,-3.715373878141743,915 490 133,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e964b069a541f010VgnVCM1000000b205a0aRCRD
3668,Parroquia Santa Rosa de Lima,,calle via carpetana 47,Carabanchel,http://dbpedia.org/resource/Carabanchel,40.39885593724936,-3.733537635392138,914 281 170,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9084b069a541f010VgnVCM1000000b205a0aRCRD
3669,Parroquia Santa Rosalia,,calle las pedro&ntilde;eras 13,Hortaleza,http://dbpedia.org/resource/Hortaleza,40.465866687242666,-3.6309843583716894,913 001 988,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ad94b069a541f010VgnVCM1000000b205a0aRCRD
59906,Parroquia Santa Teresa Benedicta de la Cruz,,calle senda del infante 22,Fuencarral-El Pardo,http://dbpedia.org/resource/Fuencarral-El_Pardo,40.48948949494469,-3.7201515921425043,913 763 479,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b3cf6fdb2541f010VgnVCM1000000b205a0aRCRD
8132680,Parroquia Santa Teresa de Calcuta,,calle minerva 58,Vicálvaro,http://dbpedia.org/resource/Vicalvaro,40.39677413854557,-3.6061355724326614,917 768 162,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3b898142a0d6e410VgnVCM2000000c205a0aRCRD
3687,Parroquia Santa Teresa y San Jose,,plaza espa&ntilde;a 14,Moncloa-Aravaca,http://dbpedia.org/resource/Moncloa-Aravaca,40.4225775509256,-3.714710539571387,915 479 105,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a3b4b069a541f010VgnVCM1000000b205a0aRCRD
3399,Parroquia Santa Teresa y Santa Isabel,,glorieta pintor sorolla 2,CHAMBERI,http://dbpedia.org/page/Chamberi,40.43507812578093,-3.699150189888235,914 483 620,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6fc4b069a541f010VgnVCM1000000b205a0aRCRD
3572,Parroquia Santas Justa y Rufina,,calle santa aurea 7,Latina (Madrid),http://dbpedia.org/resource/Latina_(Madrid),40.40716308851109,-3.7348299146743167,914 639 960,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a5e4b069a541f010VgnVCM1000000b205a0aRCRD
3648,Parroquia Santas Perpetua y Felicidad,,calle santa felicidad 1,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.42668923239821,-3.6499987334929016,914 052 783,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a105b069a541f010VgnVCM1000000b205a0aRCRD
3681,Parroquia Santiago el Mayor y Nuestra Senora de las Cruces,,calle santa cruz de marcenado 11,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.42866052669565,-3.708550322183878,915 426 582,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ac15b069a541f010VgnVCM1000000b205a0aRCRD
3373,Parroquia Santiago y San Juan Bautista,,plaza santiago 24,Centro (Madrid),http://dbpedia.org/resource/Centro_(Madrid),40.41652031892383,-3.7108392672110684,915 480 824,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e235b069a541f010VgnVCM1000000b205a0aRCRD
3693,Parroquia Santisima Trinidad,,calle martinez villergas 8,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.439847970639065,-3.6522124629579524,914 047 391,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0f45b069a541f010VgnVCM1000000b205a0aRCRD
3474,Parroquia Santisimo Cristo de la Esperanza,,calle misterios 38,Ciudad Lineal,http://dbpedia.org/resource/Ciudad_Lineal,40.441281010385794,-3.64245135622082,913 670 208,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7665b069a541f010VgnVCM1000000b205a0aRCRD
3475,Parroquia Santisimo Cristo de la Guia - San Juan de Sahagun,,camino viejo de vicalvaro 18,Vicálvaro,http://dbpedia.org/resource/Vicalvaro,40.40501123774939,-3.615837754707104,917 767 301,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6385b069a541f010VgnVCM1000000b205a0aRCRD
3482,Parroquia Santisimo Cristo de la Salud,,calle ayala 12,Salamanca (Madrid),http://dbpedia.org/resource/Salamanca_(Madrid),40.4278378287955,-3.688146901277836,914 359 803,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c0a5b069a541f010VgnVCM1000000b205a0aRCRD
3390,Parroquia Santisimo Cristo de la Victoria,,calle blasco de garay 33,Chamberí,http://dbpedia.org/resource/Chamberi,40.43360527552804,-3.7116793866842746,915 437 657,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a1b53d232e91f010VgnVCM1000000b205a0aRCRD
3472,Parroquia Santisimo Cristo del Amor,,calle rafael finat 46,Latina (Madrid),http://dbpedia.org/resource/Latina_(Madrid),40.378656476172964,-3.771097909474073,917 064 939,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8cc53d232e91f010VgnVCM1000000b205a0aRCRD
3663,Parroquia Santisimo Redentor,,calle felix boix 13,CHAMARTIN,http://dbpedia.org/page/Chamartin_(Madrid),40.46336374850606,-3.6860559380181925,913 453 600,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bfd53d232e91f010VgnVCM1000000b205a0aRCRD
3672,Parroquia Santisimo Sacramento,,calle alcalde sainz de baranda 3,Retiro (Madrid),http://dbpedia.org/resource/Retiro_(Madrid),40.4171617249341,-3.6775358654754835,915 733 204,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c063d232e91f010VgnVCM1000000b205a0aRCRD
3476,Parroquia Santo Cristo de la Misericordia,,calle numancia 8,Tetuán (Madrid),http://dbpedia.org/resource/Tetuan_(Madrid),40.454665855235916,-3.712078453348987,914 504 847,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f163d232e91f010VgnVCM1000000b205a0aRCRD
